211,2020-05-02,1312.50,43,2
212,2020-05-02,113.31,49,2
213,2020-05-03,1380.00,55,2
214,2020-05-04,1750.00,13,2
215,2020-05-04,168.95,14,2
216,2020-05-04,230.29,35,2
217,2020-05-04,780.00,47,2
218,2020-05-05,148.66,6,2
219,2020-05-05,100.00,22,1
220,2020-05-05,65.00,22,2
221,2020-05-05,1513.13,29,2
222,2020-05-05,76.92,37,1
223,2020-05-05,704.57,41,2
224,2020-05-05,187.50,53,1
225,2020-05-05,457.27,58,2
226,2020-05-06,506.25,5,2
227,2020-05-06,1166.67,19,1
228,2020-05-06,490.54,21,2
229,2020-05-06,159.09,24,1
230,2020-05-06,1080.00,44,2
231,2020-05-06,1231.88,56,2
232,2020-05-07,226.41,3,2
233,2020-05-07,506.25,5,2
234,2020-05-07,148.66,6,2
235,2020-05-07,500.87,26,2
236,2020-05-07,113.31,49,2
237,2020-05-07,282.50,54,2
238,2020-05-08,250.00,41,1
239,2020-05-08,36.60,46,1
240,2020-05-08,36.60,46,1
241,2020-05-08,416.67,57,1
242,2020-05-08,457.27,58,2
243,2020-05-09,148.66,6,2
244,2020-05-09,159.09,24,1
245,2020-05-09,148.13,32,2
246,2020-05-09,434.00,53,2
247,2020-05-09,434.00,53,2
248,2020-05-09,282.50,54,2
249,2020-05-09,1231.88,56,2
250,2020-05-10,166.67,5,1
251,2020-05-10,344.21,31,2
252,2020-05-10,222.22,44,1
253,2020-05-10,71.43,60,1
254,2020-05-11,226.41,3,2
255,2020-05-11,226.41,3,2
256,2020-05-11,901.25,19,2
257,2020-05-11,11.76,34,1
258,2020-05-11,230.29,35,2
259,2020-05-11,434.00,53,2
260,2020-05-11,706.25,57,2
261,2020-05-12,192.31,12,1
262,2020-05-12,634.92,24,2
263,2020-05-12,125.00,33,1
264,2020-05-12,687.59,59,2
265,2020-05-13,148.66,6,2
266,2020-05-13,168.95,14,2
267,2020-05-13,65.00,22,2
268,2020-05-13,230.29,35,2
269,2020-05-13,666.67,47,1
270,2020-05-13,457.27,58,2
271,2020-05-13,457.27,58,2
272,2020-05-13,420.00,62,2
273,2020-05-14,41.67,6,1
274,2020-05-14,383.02,48,2
275,2020-05-15,192.31,12,1
276,2020-05-15,76.92,37,1
277,2020-05-15,1687.50,50,2
278,2020-05-15,559.38,52,2
279,2020-05-16,250.00,13,1
280,2020-05-16,168.95,14,2
281,2020-05-16,1166.67,19,1
282,2020-05-16,100.00,22,1
283,2020-05-16,1292.05,42,2
284,2020-05-16,1312.50,43,2
285,2020-05-16,1000.00,62,1
286,2020-05-16,62.50,69,1
287,2020-05-17,166.67,5,1
288,2020-05-17,506.25,5,2
289,2020-05-17,1.10,16,1
290,2020-05-17,4320.00,45,2
291,2020-05-17,153.85,48,1
292,2020-05-17,832.28,70,2
293,2020-05-18,189.88,11,2
294,2020-05-18,192.31,12,1
295,2020-05-18,227.27,42,1
296,2020-05-18,780.00,47,2
297,2020-05-18,383.02,48,2
298,2020-05-18,750.00,50,1
299,2020-05-18,282.50,54,2
300,2020-05-18,1666.67,55,1
301,2020-05-18,687.59,59,2
302,2020-05-18,2010.00,65,2
303,2020-05-18,517.05,67,2
304,2020-05-18,71.79,68,2
305,2020-05-18,71.79,68,2
306,2020-05-19,226.41,3,2
307,2020-05-19,160.00,18,1
308,2020-05-19,65.00,22,2
309,2020-05-19,187.50,53,1
310,2020-05-19,1231.88,56,2
311,2020-05-19,1000.00,66,1
312,2020-05-20,100.00,22,1
313,2020-05-20,400.00,31,1
314,2020-05-20,230.29,35,2
315,2020-05-20,559.38,52,2
316,2020-05-20,282.50,54,2
317,2020-05-20,1213.33,75,2
318,2020-05-21,490.54,21,2
319,2020-05-21,634.92,24,2
320,2020-05-21,416.67,27,1
321,2020-05-21,252.00,33,2
322,2020-05-21,780.00,47,2
323,2020-05-21,153.85,48,1
324,2020-05-22,912.50,4,2
325,2020-05-22,506.25,5,2
326,2020-05-22,2082.50,15,2
327,2020-05-22,316.32,60,2
328,2020-05-22,460.00,66,2
329,2020-05-22,1496.25,76,2
330,2020-05-23,506.25,5,2
331,2020-05-23,125.00,21,1
332,2020-05-23,296.88,27,2
333,2020-05-23,1292.05,42,2
334,2020-05-23,416.67,57,1
335,2020-05-23,112.90,70,1
336,2020-05-23,832.28,70,2
337,2020-05-23,318.18,75,1
338,2020-05-23,132.27,77,2
339,2020-05-24,100.00,22,1
340,2020-05-24,65.00,22,2
341,2020-05-24,1298.86,30,2
342,2020-05-24,247.50,37,2
343,2020-05-24,1786.15,39,2
344,2020-05-24,153.85,48,1
345,2020-05-24,113.31,49,2
346,2020-05-24,559.38,52,2
347,2020-05-25,862.50,12,2
348,2020-05-25,901.25,19,2
349,2020-05-26,189.88,11,2
350,2020-05-26,2082.50,15,2
351,2020-05-26,312.50,36,1
352,2020-05-26,687.59,59,2
353,2020-05-26,2010.00,65,2
354,2020-05-26,132.27,77,2
355,2020-05-26,1608.33,79,2
356,2020-05-27,634.92,24,2
357,2020-05-27,312.50,36,1
358,2020-05-27,36.60,46,1
359,2020-05-27,706.25,57,2
360,2020-05-27,71.79,68,2
361,2020-05-28,226.41,3,2
362,2020-05-28,490.54,21,2
363,2020-05-28,65.27,23,2
364,2020-05-28,65.27,23,2
365,2020-05-28,159.09,24,1
366,2020-05-28,296.88,27,2
367,2020-05-28,434.00,53,2
368,2020-05-28,706.25,57,2
369,2020-05-28,1000.00,66,1
370,2020-05-28,71.79,68,2
371,2020-05-29,226.41,3,2
372,2020-05-29,1.10,16,1
373,2020-05-29,534.65,16,2
374,2020-05-29,65.27,23,2
375,2020-05-29,296.88,27,2
376,2020-05-29,344.21,31,2
377,2020-05-29,222.22,44,1
378,2020-05-29,1213.33,75,2
379,2020-05-30,41.67,6,1
380,2020-05-30,189.88,11,2
381,2020-05-30,416.67,27,1
382,2020-05-30,344.21,31,2
383,2020-05-30,153.85,48,1
384,2020-05-30,85.90,58,1
385,2020-05-30,833.33,72,1
386,2020-05-30,338.82,78,2
387,2020-05-30,282.00,84,2
388,2020-05-31,500.00,17,1
389,2020-05-31,634.92,24,2
390,2020-05-31,282.50,54,2
391,2020-05-31,282.50,54,2
392,2020-05-31,316.32,60,2
393,2020-05-31,2581.88,61,2
394,2020-05-31,460.00,66,2
395,2020-05-31,200.00,83,1
396,2020-06-01,700.00,15,1
397,2020-06-01,534.65,16,2
398,2020-06-01,634.92,24,2
399,2020-06-01,83.33,35,1
400,2020-06-01,1666.67,55,1
401,2020-06-01,316.32,60,2
402,2020-06-01,500.00,80,1
403,2020-06-01,4500.00,85,1
404,2020-06-01,1890.00,85,2
405,2020-06-02,344.21,31,2
406,2020-06-02,780.00,47,2
407,2020-06-02,113.31,49,2
408,2020-06-02,517.05,67,2
409,2020-06-02,338.82,78,2
410,2020-06-02,894.64,80,2
411,2020-06-03,250.00,13,1
412,2020-06-03,45.45,14,1
413,2020-06-03,416.67,57,1
414,2020-06-03,706.25,57,2
415,2020-06-03,460.00,66,2
416,2020-06-04,2033.44,1,2
417,2020-06-04,750.00,2,1
418,2020-06-04,713.51,18,2
419,2020-06-04,230.29,35,2
420,2020-06-05,700.00,15,1
421,2020-06-05,65.00,22,2
422,2020-06-05,296.88,27,2
423,2020-06-05,1513.13,29,2
424,2020-06-05,1292.05,42,2
425,2020-06-05,103.50,69,2
426,2020-06-06,1298.86,30,2
427,2020-06-06,153.85,54,1
428,2020-06-06,416.67,57,1
429,2020-06-06,7.38,63,1
430,2020-06-06,62.50,69,1
431,2020-06-06,192.31,79,1
432,2020-06-06,4000.00,90,1
433,2020-06-07,250.00,13,1
434,2020-06-07,45.45,14,1
435,2020-06-07,634.92,24,2
436,2020-06-07,704.57,41,2
437,2020-06-07,434.00,53,2
438,2020-06-07,192.31,79,1
439,2020-06-07,450.00,86,2
440,2020-06-07,593.75,87,2
441,2020-06-08,506.25,5,2
442,2020-06-08,83.33,35,1
443,2020-06-08,1666.67,52,1
444,2020-06-08,83.01,64,2
445,2020-06-08,308.33,88,2
446,2020-06-09,2082.50,15,2
447,2020-06-09,296.88,27,2
448,2020-06-09,230.29,35,2
449,2020-06-09,662.02,46,2
450,2020-06-09,687.59,59,2
451,2020-06-09,550.47,63,2
452,2020-06-09,57.69,74,1
453,2020-06-09,57.69,74,1
454,2020-06-09,132.27,77,2
455,2020-06-09,308.33,88,2
456,2020-06-10,41.67,6,1
457,2020-06-10,296.88,27,2
458,2020-06-10,1513.13,29,2
459,2020-06-10,434.00,53,2
460,2020-06-10,308.33,88,2
461,2020-06-11,226.41,3,2
462,2020-06-11,159.09,24,1
463,2020-06-11,252.00,33,2
464,2020-06-11,559.38,52,2
465,2020-06-11,559.38,52,2
466,2020-06-11,613.75,81,2
467,2020-06-12,45.45,14,1
468,2020-06-12,159.09,24,1
469,2020-06-12,1080.00,44,2
470,2020-06-12,2581.88,61,2
471,2020-06-13,506.25,5,2
472,2020-06-13,3240.00,9,2
473,2020-06-13,189.88,11,2
474,2020-06-13,862.50,12,2
475,2020-06-13,2317.50,28,2
476,2020-06-13,83.33,35,1
477,2020-06-13,666.67,47,1
478,2020-06-13,750.00,50,1
479,2020-06-13,1380.00,55,2
480,2020-06-13,1231.88,56,2
481,2020-06-13,316.32,60,2
482,2020-06-13,894.64,80,2
483,2020-06-13,613.75,81,2
484,2020-06-14,506.25,5,2
485,2020-06-14,634.92,24,2
486,2020-06-14,230.29,35,2
487,2020-06-14,230.29,35,2
488,2020-06-14,76.92,37,1
489,2020-06-14,113.31,49,2
490,2020-06-14,434.00,53,2
491,2020-06-14,706.25,57,2
492,2020-06-14,687.59,59,2
493,2020-06-14,112.90,70,1
494,2020-06-14,86.54,93,2
495,2020-06-15,166.67,5,1
496,2020-06-15,148.66,6,2
497,2020-06-15,344.21,31,2
498,2020-06-15,383.02,48,2
499,2020-06-15,316.32,60,2
500,2020-06-15,83.01,64,2
501,2020-06-15,83.01,64,2
502,2020-06-15,132.27,77,2
503,2020-06-15,133.33,78,1
504,2020-06-15,282.00,84,2
505,2020-06-16,136.36,3,1
506,2020-06-16,166.67,5,1
507,2020-06-16,1750.00,13,2
508,2020-06-16,160.00,18,1
509,2020-06-16,65.00,22,2
510,2020-06-16,125.00,32,1
511,2020-06-16,125.00,33,1
512,2020-06-16,559.38,52,2
513,2020-06-16,7.38,63,1
514,2020-06-16,103.50,69,2
515,2020-06-16,833.33,72,1
516,2020-06-16,1213.33,75,2
517,2020-06-16,329.73,96,2
518,2020-06-17,2082.50,15,2
519,2020-06-17,634.92,24,2
520,2020-06-17,634.92,24,2
521,2020-06-17,76.92,37,1
522,2020-06-17,282.50,54,2
523,2020-06-17,832.28,70,2
524,2020-06-17,282.00,84,2
525,2020-06-17,282.00,84,2
526,2020-06-17,1250.00,87,1
527,2020-06-17,208.33,92,1
528,2020-06-18,750.00,28,1
529,2020-06-18,1786.15,39,2
530,2020-06-18,113.31,49,2
531,2020-06-18,153.85,54,1
532,2020-06-18,112.90,70,1
533,2020-06-18,282.00,84,2
534,2020-06-18,282.00,84,2
535,2020-06-18,308.33,88,2
536,2020-06-18,166.67,89,1
537,2020-06-18,19.23,93,1
538,2020-06-18,329.73,96,2
539,2020-06-19,230.29,35,2
540,2020-06-19,312.50,36,1
541,2020-06-19,113.31,49,2
542,2020-06-19,318.18,75,1
543,2020-06-20,500.00,17,1
544,2020-06-20,65.00,22,2
545,2020-06-20,344.21,31,2
546,2020-06-20,76.92,37,1
547,2020-06-20,282.50,54,2
548,2020-06-20,282.50,54,2
549,2020-06-20,4500.00,61,1
550,2020-06-20,1717.50,74,2
551,2020-06-20,86.54,93,2
552,2020-06-21,1837.50,2,2
553,2020-06-21,750.00,28,1
554,2020-06-21,11.76,34,1
555,2020-06-21,3000.00,72,2
556,2020-06-21,318.18,75,1
557,2020-06-21,192.31,79,1
558,2020-06-21,2856.11,82,2
559,2020-06-21,250.00,88,1
560,2020-06-21,95.24,95,1
561,2020-06-22,296.88,27,2
562,2020-06-22,780.00,47,2
563,2020-06-22,780.00,47,2
564,2020-06-22,282.50,54,2
565,2020-06-22,132.27,77,2
566,2020-06-23,506.25,5,2
567,2020-06-23,189.88,11,2
568,2020-06-23,750.00,28,1
569,2020-06-23,1250.00,51,1
570,2020-06-23,132.27,77,2
571,2020-06-23,593.75,87,2
572,2020-06-23,238.75,89,2
573,2020-06-23,550.80,105,2
574,2020-06-24,65.00,22,2
575,2020-06-24,1608.33,79,2
576,2020-06-24,3500.00,104,1
577,2020-06-24,1470.00,104,2
578,2020-06-25,250.00,8,1
579,2020-06-25,490.54,21,2
580,2020-06-25,490.54,21,2
581,2020-06-25,296.88,27,2
582,2020-06-25,247.50,37,2
583,2020-06-25,153.85,54,1
584,2020-06-25,450.00,86,2
585,2020-06-26,1837.50,2,2
586,2020-06-26,65.27,23,2
587,2020-06-26,230.29,35,2
588,2020-06-26,76.92,37,1
589,2020-06-26,247.50,37,2
590,2020-06-26,132.27,77,2
591,2020-06-26,613.75,81,2
592,2020-06-26,187.50,102,1
593,2020-06-26,2500.00,109,1
594,2020-06-26,83.33,110,1
595,2020-06-27,247.50,37,2
596,2020-06-27,1080.00,44,2
597,2020-06-27,153.85,54,1
598,2020-06-27,457.27,58,2
599,2020-06-27,83.01,64,2
600,2020-06-27,133.33,78,1
601,2020-06-27,86.54,93,2
602,2020-06-27,166.67,103,1
603,2020-06-27,627.73,106,2
604,2020-06-28,166.67,5,1
605,2020-06-28,160.00,18,1
606,2020-06-28,65.00,22,2
607,2020-06-28,148.13,32,2
608,2020-06-28,222.22,44,1
609,2020-06-28,383.02,48,2
610,2020-06-28,2000.00,65,1
611,2020-06-28,132.27,77,2
612,2020-06-28,2500.00,109,1
613,2020-06-29,713.51,18,2
614,2020-06-29,125.00,32,1
615,2020-06-29,662.02,46,2
616,2020-06-29,687.59,59,2
617,2020-06-29,113.64,73,1
618,2020-06-29,2856.11,82,2
619,2020-06-30,45.45,14,1
620,2020-06-30,65.27,23,2
621,2020-06-30,344.21,31,2
622,2020-06-30,1292.05,42,2
623,2020-06-30,517.05,67,2
624,2020-06-30,613.75,81,2
625,2020-06-30,3240.00,90,2
626,2020-06-30,146.23,106,1
627,2020-06-30,571.76,111,2
628,2020-06-30,367.50,112,2
629,2020-06-30,367.50,112,2
630,2020-07-01,250.00,8,1
631,2020-07-01,45.45,14,1
632,2020-07-01,159.09,24,1
633,2020-07-01,344.21,31,2
634,2020-07-01,316.32,60,2
635,2020-07-01,316.32,60,2
636,2020-07-01,593.75,87,2
637,2020-07-01,250.00,88,1
638,2020-07-01,803.25,97,2
639,2020-07-01,187.50,102,1
640,2020-07-01,3500.00,112,1
641,2020-07-01,367.50,112,2
642,2020-07-01,367.50,112,2
643,2020-07-01,239.40,113,2
644,2020-07-01,1250.00,114,1
645,2020-07-02,252.00,33,2
646,2020-07-02,780.00,47,2
647,2020-07-02,517.05,67,2
648,2020-07-02,103.50,69,2
649,2020-07-02,238.75,89,2
650,2020-07-02,238.75,89,2
651,2020-07-02,803.25,97,2
652,2020-07-02,625.00,98,1
653,2020-07-02,635.38,102,2
654,2020-07-02,635.38,102,2
655,2020-07-02,2100.00,109,2
656,2020-07-02,239.40,113,2
657,2020-07-02,1500.00,117,1
658,2020-07-02,630.00,117,2
659,2020-07-03,666.67,47,1
660,2020-07-03,383.02,48,2
661,2020-07-03,457.27,58,2
662,2020-07-03,62.50,69,1
663,2020-07-03,832.28,70,2
664,2020-07-03,166.67,103,1
665,2020-07-03,326.79,114,2
666,2020-07-04,136.36,3,1
667,2020-07-04,160.00,18,1
668,2020-07-04,65.00,22,2
669,2020-07-04,148.13,32,2
670,2020-07-04,153.85,54,1
671,2020-07-04,1380.00,55,2
672,2020-07-04,83.01,64,2
673,2020-07-04,2000.00,65,1
674,2020-07-04,62.50,69,1
675,2020-07-04,338.82,78,2
676,2020-07-04,282.00,84,2
677,2020-07-04,308.33,88,2
678,2020-07-04,45.45,91,1
679,2020-07-04,19.23,93,1
680,2020-07-04,4500.00,119,1
681,2020-07-04,500.00,120,1
682,2020-07-05,506.25,5,2
683,2020-07-05,780.00,47,2
684,2020-07-05,559.38,52,2
685,2020-07-05,71.43,60,1
686,2020-07-05,132.27,77,2
687,2020-07-05,192.31,79,1
688,2020-07-05,200.00,83,1
689,2020-07-05,450.00,86,2
690,2020-07-05,290.71,91,2
691,2020-07-05,210.00,120,2
692,2020-07-06,166.67,5,1
693,2020-07-06,125.00,21,1
694,2020-07-06,500.87,26,2
695,2020-07-06,704.57,41,2
696,2020-07-06,1080.00,44,2
697,2020-07-06,318.18,75,1
698,2020-07-06,1213.33,75,2
699,2020-07-06,593.75,87,2
700,2020-07-06,803.25,97,2
701,2020-07-06,250.00,108,1
702,2020-07-06,571.76,111,2
703,2020-07-07,65.27,23,2
704,2020-07-07,704.57,41,2
705,2020-07-07,153.85,54,1
706,2020-07-07,706.25,57,2
707,2020-07-07,83.01,64,2
708,2020-07-07,500.00,86,1
709,2020-07-07,2250.00,97,1
710,2020-07-07,125.00,107,1
711,2020-07-08,862.50,12,2
712,2020-07-08,1500.00,26,1
713,2020-07-08,780.00,47,2
714,2020-07-08,559.38,52,2
715,2020-07-08,2581.88,61,2
716,2020-07-08,308.33,88,2
717,2020-07-08,1590.00,108,2
718,2020-07-08,162.86,125,2
719,2020-07-09,506.25,5,2
720,2020-07-09,296.88,27,2
721,2020-07-09,312.50,36,1
722,2020-07-09,704.57,41,2
723,2020-07-09,832.28,70,2
724,2020-07-09,832.28,70,2
725,2020-07-09,338.82,78,2
726,2020-07-09,326.79,114,2
727,2020-07-09,210.00,124,2
728,2020-07-10,2033.44,1,2
729,2020-07-10,250.00,13,1
730,2020-07-10,534.65,16,2
731,2020-07-10,103.50,69,2
732,2020-07-10,200.00,83,1
733,2020-07-10,282.00,84,2
734,2020-07-10,333.33,101,1
735,2020-07-10,239.40,113,2
736,2020-07-10,162.86,125,2
737,2020-07-10,2500.00,131,1
738,2020-07-10,1050.00,131,2
739,2020-07-11,559.38,52,2
740,2020-07-11,316.32,60,2
741,2020-07-11,308.33,88,2
742,2020-07-12,192.31,12,1
743,2020-07-12,296.88,27,2
744,2020-07-12,277.78,67,1
745,2020-07-12,593.75,87,2
746,2020-07-12,329.73,96,2
747,2020-07-12,625.00,98,1
748,2020-07-12,2677.50,100,2
749,2020-07-12,635.38,102,2
750,2020-07-12,271.07,130,2
751,2020-07-13,65.27,23,2
752,2020-07-13,1666.67,52,1
753,2020-07-13,434.00,53,2
754,2020-07-13,416.67,57,1
755,2020-07-13,687.59,59,2
756,2020-07-13,500.00,80,1
757,2020-07-13,290.71,91,2
758,2020-07-13,125.00,123,1
759,2020-07-13,873.00,126,2
760,2020-07-13,116.43,132,2
761,2020-07-13,227.27,135,1
762,2020-07-14,226.41,3,2
763,2020-07-14,166.67,5,1
764,2020-07-14,41.67,6,1
765,2020-07-14,250.00,8,1
766,2020-07-14,534.65,16,2
767,2020-07-14,1298.86,30,2
768,2020-07-14,312.50,36,1
769,2020-07-14,662.02,46,2
770,2020-07-14,833.33,72,1
771,2020-07-14,61.43,82,1
772,2020-07-14,282.00,84,2
773,2020-07-14,500.00,124,1
774,2020-07-15,136.36,3,1
775,2020-07-15,525.94,7,2
776,2020-07-15,490.54,21,2
777,2020-07-15,416.67,27,1
778,2020-07-15,247.50,37,2
779,2020-07-15,383.02,48,2
780,2020-07-15,1380.00,55,2
781,2020-07-15,517.05,67,2
782,2020-07-15,71.79,68,2
783,2020-07-15,500.00,80,1
784,2020-07-15,666.67,84,1
785,2020-07-15,2227.50,119,2
786,2020-07-15,542.86,138,2
787,2020-07-15,220.50,139,2
788,2020-07-15,220.50,139,2
789,2020-07-16,52.63,7,1
790,2020-07-16,250.00,13,1
791,2020-07-16,168.95,14,2
792,2020-07-16,160.00,18,1
793,2020-07-16,65.00,22,2
794,2020-07-16,344.21,31,2
795,2020-07-16,247.50,37,2
796,2020-07-16,227.27,42,1
797,2020-07-16,666.67,47,1
798,2020-07-16,1666.67,55,1
799,2020-07-16,174.38,103,2
800,2020-07-16,210.53,116,1
801,2020-07-16,642.86,118,1
802,2020-07-16,125.00,123,1
803,2020-07-17,189.88,11,2
804,2020-07-17,1518.75,17,2
805,2020-07-17,1513.13,29,2
806,2020-07-17,250.00,41,1
807,2020-07-17,704.57,41,2
808,2020-07-17,832.28,70,2
809,2020-07-17,282.00,84,2
810,2020-07-17,238.75,89,2
811,2020-07-17,2677.50,100,2
812,2020-07-17,210.53,116,1
813,2020-07-18,4125.00,36,2
814,2020-07-18,559.38,52,2
815,2020-07-18,250.00,88,1
